bits,N,y,q,r,N_digits,y_digits,q_digits,r_digits,q_norm,q_bin,exact,correct_digits,valid_digits
9,377,24984,66,102,3,5,2,3,0.17553191,Q0_25,0,1,3
9,377,128825,341,268,3,6,3,3,0.90691489,Q75_100,0,1,3
9,377,40485,107,146,3,5,3,3,0.28457447,Q25_50,0,1,3
9,377,140565,372,321,3,6,3,3,0.9893617,Q75_100,0,1,3
9,377,14997,39,294,3,5,2,3,0.1037234,Q0_25,0,1,3
9,377,95916,254,158,3,5,3,3,0.67553191,Q50_75,0,1,3
9,377,81890,217,81,3,5,3,2,0.57712766,Q50_75,0,1,2
9,377,45405,120,165,3,5,3,3,0.31914894,Q25_50,0,2,3
9,377,10596,28,40,3,5,2,2,0.07446809,Q0_25,0,1,2
9,377,57949,153,268,3,5,3,3,0.40691489,Q25_50,0,2,3
9,377,105473,279,290,3,6,3,3,0.74202128,Q50_75,0,1,3
9,377,135754,360,34,3,6,3,2,0.95744681,Q75_100,0,0,2
9,377,74693,198,47,3,5,3,2,0.52659574,Q50_75,0,0,2
9,377,76455,202,301,3,5,3,3,0.53723404,Q50_75,0,0,3
9,377,43993,116,261,3,5,3,3,0.30851064,Q25_50,0,1,3
9,377,81310,215,255,3,5,3,3,0.57180851,Q50_75,0,2,3
9,377,136435,361,338,3,6,3,3,0.96010638,Q75_100,0,0,3
9,377,41085,108,369,3,5,3,3,0.28723404,Q25_50,0,0,3
9,377,131423,348,227,3,6,3,3,0.92553191,Q75_100,0,1,3
9,377,15211,40,131,3,5,2,3,0.10638298,Q0_25,0,1,3
9,377,48224,127,345,3,5,3,3,0.33776596,Q25_50,0,0,3
9,377,12895,34,77,3,5,2,2,0.09042553,Q0_25,0,0,2
9,377,134360,356,148,3,6,3,3,0.94680851,Q75_100,0,0,3
9,377,56979,151,52,3,5,3,2,0.40159574,Q25_50,0,0,2
9,377,115035,305,50,3,6,3,2,0.81117021,Q75_100,0,0,2
9,377,85329,226,127,3,5,3,3,0.60106383,Q50_75,0,0,3
9,377,26481,70,91,3,5,2,2,0.18617021,Q0_25,0,1,2
9,377,63164,167,205,3,5,3,3,0.44414894,Q25_50,0,1,3
9,377,88702,235,107,3,5,3,3,0.625,Q50_75,0,2,3
9,377,106402,282,88,3,6,3,2,0.75,Q75_100,0,0,2
9,377,59395,157,206,3,5,3,3,0.41755319,Q25_50,0,1,3
9,377,129426,343,115,3,6,3,3,0.91223404,Q75_100,0,0,3
9,377,94594,250,344,3,5,3,3,0.66489362,Q50_75,0,0,3
9,377,57913,153,232,3,5,3,3,0.40691489,Q25_50,1,3,3
9,377,127060,337,11,3,6,3,2,0.8962766,Q75_100,0,0,2
9,377,11448,30,138,3,5,2,3,0.07978723,Q0_25,0,1,3
9,377,59422,157,233,3,5,3,3,0.41755319,Q25_50,0,1,3
9,377,98621,261,224,3,5,3,3,0.69414894,Q50_75,0,1,3
9,377,134610,357,21,3,6,3,2,0.94946809,Q75_100,1,2,2
9,377,85881,227,302,3,5,3,3,0.6037234,Q50_75,0,1,3
9,377,100541,266,259,3,6,3,3,0.70744681,Q50_75,0,1,3
9,377,12786,33,345,3,5,2,3,0.08776596,Q0_25,0,0,3
9,377,14339,38,13,3,5,2,2,0.10106383,Q0_25,0,0,2
9,377,30417,80,257,3,5,2,3,0.21276596,Q0_25,0,1,3
9,377,20469,54,111,3,5,2,3,0.14361702,Q0_25,0,1,3
9,377,3777,10,7,3,4,2,1,0.02659574,Q0_25,0,0,1
9,377,90168,239,65,3,5,3,2,0.6356383,Q50_75,0,0,2
9,377,75966,201,189,3,5,3,3,0.53457447,Q50_75,0,1,3
9,377,125028,331,241,3,6,3,3,0.88031915,Q75_100,0,1,3
9,377,122137,323,366,3,6,3,3,0.85904255,Q75_100,0,0,3
9,377,37220,98,274,3,5,2,3,0.2606383,Q25_50,0,1,3
9,377,95446,253,65,3,5,3,2,0.67287234,Q50_75,0,1,2
9,377,53245,141,88,3,5,3,2,0.375,Q25_50,0,0,2
9,377,108491,287,292,3,6,3,3,0.76329787,Q75_100,0,1,3
9,377,136065,360,345,3,6,3,3,0.95744681,Q75_100,0,0,3
9,377,125984,334,66,3,6,3,2,0.88829787,Q75_100,0,0,2
9,377,16394,43,183,3,5,2,3,0.1143617,Q0_25,0,0,3
9,377,77432,205,147,3,5,3,3,0.54521277,Q50_75,0,1,3
9,377,98847,262,73,3,5,3,2,0.69680851,Q50_75,0,0,2
9,377,4135,10,365,3,4,2,3,0.02659574,Q0_25,0,1,3
9,377,81399,215,344,3,5,3,3,0.57180851,Q50_75,0,0,3
9,377,130205,345,140,3,6,3,3,0.91755319,Q75_100,0,0,3
9,377,80795,214,117,3,5,3,3,0.56914894,Q50_75,0,1,3
9,377,25266,67,7,3,5,2,1,0.17819149,Q0_25,0,0,1
9,377,87734,232,270,3,5,3,3,0.61702128,Q50_75,0,1,3
9,377,128394,340,214,3,6,3,3,0.90425532,Q75_100,0,2,3
9,377,30803,81,266,3,5,2,3,0.21542553,Q0_25,0,1,3
9,377,62180,164,352,3,5,3,3,0.43617021,Q25_50,0,0,3
9,377,6834,18,48,3,4,2,2,0.04787234,Q0_25,0,0,2
9,377,61090,162,16,3,5,3,2,0.43085106,Q25_50,0,0,2
9,377,43725,115,370,3,5,3,3,0.30585106,Q25_50,0,0,3
9,377,29167,77,138,3,5,2,3,0.20478723,Q0_25,0,1,3
9,377,11255,29,322,3,5,2,3,0.07712766,Q0_25,0,0,3
9,377,110492,293,31,3,6,3,2,0.77925532,Q75_100,0,0,2
9,377,133808,354,350,3,6,3,3,0.94148936,Q75_100,0,1,3
9,377,63124,167,165,3,5,3,3,0.44414894,Q25_50,0,2,3
9,377,66790,177,61,3,5,3,2,0.47074468,Q25_50,0,0,2
9,377,124840,331,53,3,6,3,2,0.88031915,Q75_100,0,0,2
9,377,43945,116,213,3,5,3,3,0.30851064,Q25_50,0,1,3
9,377,89177,236,205,3,5,3,3,0.62765957,Q50_75,0,1,3
9,377,96879,256,367,3,5,3,3,0.68085106,Q50_75,0,0,3
9,377,27995,74,97,3,5,2,2,0.19680851,Q0_25,0,0,2
9,377,114448,303,217,3,6,3,3,0.80585106,Q75_100,0,2,3
9,377,74385,197,116,3,5,3,3,0.52393617,Q50_75,0,1,3
9,377,13881,36,309,3,5,2,3,0.09574468,Q0_25,0,0,3
9,377,60142,159,199,3,5,3,3,0.42287234,Q25_50,0,1,3
9,377,141813,376,61,3,6,3,2,1.0,Q75_100,0,0,2
9,377,135859,360,139,3,6,3,3,0.95744681,Q75_100,0,0,3
9,377,105392,279,209,3,6,3,3,0.74202128,Q50_75,0,0,3
9,377,9612,25,187,3,4,2,3,0.06648936,Q0_25,0,1,3
9,377,73128,193,367,3,5,3,3,0.51329787,Q50_75,0,1,3
9,377,125970,334,52,3,6,3,2,0.88829787,Q75_100,0,0,2
9,377,75133,199,110,3,5,3,3,0.52925532,Q50_75,0,0,3
9,377,21800,57,311,3,5,2,3,0.15159574,Q0_25,0,0,3
9,377,20134,53,153,3,5,2,3,0.14095745,Q0_25,0,1,3
9,377,61848,164,20,3,5,3,2,0.43617021,Q25_50,0,0,2
9,377,92227,244,239,3,5,3,3,0.64893617,Q50_75,0,1,3
9,377,5578,14,300,3,4,2,3,0.03723404,Q0_25,0,0,3
9,377,63108,167,149,3,5,3,3,0.44414894,Q25_50,0,1,3
9,377,46505,123,134,3,5,3,3,0.32712766,Q25_50,0,2,3
9,377,10401,27,222,3,5,2,3,0.07180851,Q0_25,0,2,3
9,377,2394,6,132,3,4,1,3,0.01595745,Q0_25,0,1,3
9,377,138594,367,235,3,6,3,3,0.97606383,Q75_100,0,1,3
9,377,23059,61,62,3,5,2,2,0.16223404,Q0_25,0,1,2
9,377,70423,186,301,3,5,3,3,0.49468085,Q25_50,0,0,3
9,377,116084,307,345,3,6,3,3,0.81648936,Q75_100,0,1,3
9,377,91568,242,334,3,5,3,3,0.64361702,Q50_75,0,0,3
9,377,59931,158,365,3,5,3,3,0.42021277,Q25_50,0,1,3
9,377,135482,359,139,3,6,3,3,0.95478723,Q75_100,0,0,3
9,377,56659,150,109,3,5,3,3,0.39893617,Q25_50,0,1,3
9,377,128979,342,45,3,6,3,2,0.90957447,Q75_100,0,1,2
9,377,81028,214,350,3,5,3,3,0.56914894,Q50_75,0,0,3
9,377,28084,74,186,3,5,2,3,0.19680851,Q0_25,0,2,3
9,377,83067,220,127,3,5,3,3,0.58510638,Q50_75,0,2,3
9,377,69739,184,371,3,5,3,3,0.4893617,Q25_50,0,0,3
9,377,30539,81,2,3,5,2,1,0.21542553,Q0_25,0,0,1
9,377,104749,277,320,3,6,3,3,0.73670213,Q50_75,0,1,3
9,377,32480,86,58,3,5,2,2,0.2287234,Q0_25,0,0,2
9,377,21174,56,62,3,5,2,2,0.14893617,Q0_25,0,1,2
9,377,87587,232,123,3,5,3,3,0.61702128,Q50_75,0,2,3
9,377,12878,34,60,3,5,2,2,0.09042553,Q0_25,0,1,2
9,377,2964,7,325,3,4,1,3,0.01861702,Q0_25,0,0,3
9,377,81771,216,339,3,5,3,3,0.57446809,Q50_75,0,0,3
9,377,54634,144,346,3,5,3,3,0.38297872,Q25_50,0,0,3
9,377,108397,287,198,3,6,3,3,0.76329787,Q75_100,0,0,3
9,377,41193,109,100,3,5,3,3,0.28989362,Q25_50,0,0,3
9,377,98916,262,142,3,5,3,3,0.69680851,Q50_75,0,2,3
9,377,21304,56,192,3,5,2,3,0.14893617,Q0_25,0,1,3
9,377,120611,319,348,3,6,3,3,0.84840426,Q75_100,0,0,3
9,377,104546,277,117,3,6,3,3,0.73670213,Q50_75,0,0,3
9,377,140645,373,24,3,6,3,2,0.99202128,Q75_100,0,0,2
9,377,31899,84,231,3,5,2,3,0.22340426,Q0_25,0,1,3
9,377,41585,110,115,3,5,3,3,0.29255319,Q25_50,0,0,3
9,377,55603,147,184,3,5,3,3,0.39095745,Q25_50,0,1,3
9,377,113958,302,104,3,6,3,3,0.80319149,Q75_100,0,0,3
9,377,34036,90,106,3,5,2,3,0.2393617,Q0_25,0,1,3
9,377,129588,343,277,3,6,3,3,0.91223404,Q75_100,0,1,3
9,377,140661,373,40,3,6,3,2,0.99202128,Q75_100,0,0,2
9,377,43597,115,242,3,5,3,3,0.30585106,Q25_50,0,1,3
9,377,72632,192,248,3,5,3,3,0.5106383,Q50_75,0,1,3
9,377,103626,274,328,3,6,3,3,0.7287234,Q50_75,0,0,3
9,377,9516,25,91,3,4,2,2,0.06648936,Q0_25,0,0,2
9,377,127645,338,219,3,6,3,3,0.89893617,Q75_100,0,1,3
9,377,141291,374,293,3,6,3,3,0.99468085,Q75_100,0,1,3
9,377,113237,300,137,3,6,3,3,0.79787234,Q75_100,0,0,3
9,377,8986,23,315,3,4,2,3,0.06117021,Q0_25,0,1,3
9,377,24359,64,231,3,5,2,3,0.17021277,Q0_25,0,2,3
9,377,109869,291,162,3,6,3,3,0.77393617,Q75_100,0,0,3
9,377,49228,130,218,3,5,3,3,0.34574468,Q25_50,0,2,3
9,377,26949,71,182,3,5,2,3,0.18882979,Q0_25,0,1,3
9,377,110179,292,95,3,6,3,2,0.77659574,Q75_100,0,0,2
9,377,42156,111,309,3,5,3,3,0.29521277,Q25_50,0,0,3
9,377,123559,327,280,3,6,3,3,0.86968085,Q75_100,0,1,3
9,377,18930,50,80,3,5,2,2,0.13297872,Q0_25,0,1,2
9,377,111482,295,267,3,6,3,3,0.78457447,Q75_100,0,0,3
9,377,56192,149,19,3,5,3,2,0.3962766,Q25_50,0,0,2
9,377,99377,263,226,3,5,3,3,0.69946809,Q50_75,0,1,3
9,377,39972,106,10,3,5,3,2,0.28191489,Q25_50,0,0,2
9,377,14524,38,198,3,5,2,3,0.10106383,Q0_25,0,1,3
9,377,66479,176,127,3,5,3,3,0.46808511,Q25_50,0,2,3
9,377,131166,347,347,3,6,3,3,0.92287234,Q75_100,0,0,3
9,377,117206,310,336,3,6,3,3,0.82446809,Q75_100,0,0,3
9,377,79184,210,14,3,5,3,2,0.55851064,Q50_75,0,0,2
9,377,68979,182,365,3,5,3,3,0.48404255,Q25_50,0,1,3
9,377,117716,312,92,3,6,3,2,0.82978723,Q75_100,0,0,2
9,377,60459,160,139,3,5,3,3,0.42553191,Q25_50,0,1,3
9,377,52043,138,17,3,5,3,2,0.36702128,Q25_50,0,0,2
9,377,141177,374,179,3,6,3,3,0.99468085,Q75_100,0,0,3
9,377,123987,328,331,3,6,3,3,0.87234043,Q75_100,0,1,3
9,377,6898,18,112,3,4,2,3,0.04787234,Q0_25,0,1,3
9,377,67784,179,301,3,5,3,3,0.47606383,Q25_50,0,0,3
9,377,33210,88,34,3,5,2,2,0.23404255,Q0_25,0,0,2
9,377,80648,213,347,3,5,3,3,0.56648936,Q50_75,0,0,3
9,377,60219,159,276,3,5,3,3,0.42287234,Q25_50,0,1,3
9,377,129203,342,269,3,6,3,3,0.90957447,Q75_100,0,2,3
9,377,139695,370,205,3,6,3,3,0.98404255,Q75_100,0,1,3
9,377,62225,165,20,3,5,3,2,0.43882979,Q25_50,0,0,2
9,377,98716,261,319,3,5,3,3,0.69414894,Q50_75,0,0,3
9,377,58204,154,146,3,5,3,3,0.40957447,Q25_50,0,2,3
9,377,19437,51,210,3,5,2,3,0.1356383,Q0_25,0,1,3
9,377,60720,161,23,3,5,3,2,0.42819149,Q25_50,0,0,2
9,377,85584,227,5,3,5,3,1,0.6037234,Q50_75,0,0,1
9,377,119935,318,49,3,6,3,2,0.84574468,Q75_100,0,0,2
9,377,40309,106,347,3,5,3,3,0.28191489,Q25_50,0,0,3
9,377,114029,302,175,3,6,3,3,0.80319149,Q75_100,0,1,3
9,377,97309,258,43,3,5,3,2,0.68617021,Q50_75,0,0,2
9,377,70562,187,63,3,5,3,2,0.49734043,Q25_50,0,1,2
9,377,64827,171,360,3,5,3,3,0.45478723,Q25_50,0,1,3
9,377,66301,175,326,3,5,3,3,0.46542553,Q25_50,0,0,3
9,377,135012,358,46,3,6,3,2,0.95212766,Q75_100,0,0,2
9,377,102102,270,312,3,6,3,3,0.71808511,Q50_75,0,0,3
9,377,71383,189,130,3,5,3,3,0.50265957,Q50_75,0,0,3
9,377,34517,91,210,3,5,2,3,0.24202128,Q0_25,0,1,3
9,377,108284,287,85,3,6,3,2,0.76329787,Q75_100,0,0,2
9,377,47571,126,69,3,5,3,2,0.33510638,Q25_50,0,0,2
9,377,100340,266,58,3,6,3,2,0.70744681,Q50_75,0,0,2
9,377,112334,297,365,3,6,3,3,0.78989362,Q75_100,0,0,3
9,377,16843,44,255,3,5,2,3,0.11702128,Q0_25,0,1,3
9,377,88509,234,291,3,5,3,3,0.62234043,Q50_75,0,0,3
9,377,66060,175,85,3,5,3,2,0.46542553,Q25_50,0,0,2
9,377,36992,98,46,3,5,2,2,0.2606383,Q25_50,0,0,2
9,377,25760,68,124,3,5,2,3,0.18085106,Q0_25,1,3,3
9,377,75210,199,187,3,5,3,3,0.52925532,Q50_75,0,1,3
9,377,62931,166,349,3,5,3,3,0.44148936,Q25_50,0,0,3
9,377,29194,77,165,3,5,2,3,0.20478723,Q0_25,0,1,3
9,377,7992,21,75,3,4,2,2,0.05585106,Q0_25,0,0,2
9,377,80032,212,108,3,5,3,3,0.56382979,Q50_75,0,0,3
9,377,16530,43,319,3,5,2,3,0.1143617,Q0_25,0,0,3
9,377,34755,92,71,3,5,2,2,0.24468085,Q0_25,0,0,2
9,377,132805,352,101,3,6,3,3,0.93617021,Q75_100,0,1,3
9,377,96612,256,100,3,5,3,3,0.68085106,Q50_75,0,1,3
9,377,125608,333,67,3,6,3,2,0.8856383,Q75_100,0,0,2
9,377,25728,68,92,3,5,2,2,0.18085106,Q0_25,0,0,2
9,377,18996,50,146,3,5,2,3,0.13297872,Q0_25,0,1,3
9,377,64842,171,375,3,5,3,3,0.45478723,Q25_50,0,0,3
9,377,32930,87,131,3,5,2,3,0.23138298,Q0_25,0,1,3
9,377,78842,209,49,3,5,3,2,0.55585106,Q50_75,0,0,2
9,377,95058,252,54,3,5,3,2,0.67021277,Q50_75,0,0,2
9,377,70511,187,12,3,5,3,2,0.49734043,Q25_50,0,0,2
9,377,136552,362,78,3,6,3,2,0.96276596,Q75_100,0,0,2
9,377,98731,261,334,3,5,3,3,0.69414894,Q50_75,0,0,3
9,377,52092,138,66,3,5,3,2,0.36702128,Q25_50,0,0,2
9,377,95681,253,300,3,5,3,3,0.67287234,Q50_75,0,0,3
9,377,68158,180,298,3,5,3,3,0.4787234,Q25_50,0,0,3
9,377,23948,63,197,3,5,2,3,0.16755319,Q0_25,0,0,3
9,377,67794,179,311,3,5,3,3,0.47606383,Q25_50,0,0,3
9,377,46650,123,279,3,5,3,3,0.32712766,Q25_50,0,1,3
9,377,103584,274,286,3,6,3,3,0.7287234,Q50_75,0,1,3
9,377,89085,236,113,3,5,3,3,0.62765957,Q50_75,0,1,3
9,377,132195,350,245,3,6,3,3,0.93085106,Q75_100,0,1,3
9,377,133754,354,296,3,6,3,3,0.94148936,Q75_100,0,1,3
9,377,69715,184,347,3,5,3,3,0.4893617,Q25_50,0,0,3
9,377,83234,220,294,3,5,3,3,0.58510638,Q50_75,0,1,3
9,377,67854,179,371,3,5,3,3,0.47606383,Q25_50,0,0,3
9,377,118571,314,193,3,6,3,3,0.83510638,Q75_100,0,0,3
9,377,86976,230,266,3,5,3,3,0.61170213,Q50_75,0,1,3
9,377,133104,353,23,3,6,3,2,0.93882979,Q75_100,0,0,2
9,377,102305,271,138,3,6,3,3,0.72074468,Q50_75,0,0,3
9,377,38705,102,251,3,5,3,3,0.2712766,Q25_50,0,1,3
9,377,139507,370,17,3,6,3,2,0.98404255,Q75_100,0,0,2
9,377,19401,51,174,3,5,2,3,0.1356383,Q0_25,0,1,3
9,377,110982,294,144,3,6,3,3,0.78191489,Q75_100,0,0,3
9,377,35614,94,176,3,5,2,3,0.25,Q25_50,0,0,3
9,377,135708,359,365,3,6,3,3,0.95478723,Q75_100,0,1,3
9,377,113722,301,245,3,6,3,3,0.80053191,Q75_100,0,1,3
9,377,111866,296,274,3,6,3,3,0.78723404,Q75_100,0,2,3
9,377,131962,350,12,3,6,3,2,0.93085106,Q75_100,0,0,2
9,377,6458,17,49,3,4,2,2,0.04521277,Q0_25,0,0,2
9,377,84330,223,259,3,5,3,3,0.59308511,Q50_75,0,1,3
9,377,56052,148,256,3,5,3,3,0.39361702,Q25_50,0,1,3
9,377,36809,97,240,3,5,2,3,0.25797872,Q25_50,0,1,3
9,377,4403,11,256,3,4,2,3,0.02925532,Q0_25,0,1,3
9,377,99448,263,297,3,5,3,3,0.69946809,Q50_75,0,1,3
9,377,95818,254,60,3,5,3,2,0.67553191,Q50_75,0,0,2
9,377,118984,315,229,3,6,3,3,0.83776596,Q75_100,0,1,3
9,377,112534,298,188,3,6,3,3,0.79255319,Q75_100,0,0,3
9,377,92090,244,102,3,5,3,3,0.64893617,Q50_75,0,2,3
9,377,28091,74,193,3,5,2,3,0.19680851,Q0_25,0,1,3
9,377,12672,33,231,3,5,2,3,0.08776596,Q0_25,0,2,3
9,377,5971,15,316,3,4,2,3,0.03989362,Q0_25,0,1,3
9,377,102353,271,186,3,6,3,3,0.72074468,Q50_75,0,0,3
9,377,127497,338,71,3,6,3,2,0.89893617,Q75_100,0,0,2
9,377,51875,137,226,3,5,3,3,0.3643617,Q25_50,1,3,3
9,377,5731,15,76,3,4,2,2,0.03989362,Q0_25,0,0,2
9,377,85267,226,65,3,5,3,2,0.60106383,Q50_75,0,0,2
9,377,23190,61,193,3,5,2,3,0.16223404,Q0_25,0,1,3
9,377,24529,65,24,3,5,2,2,0.17287234,Q0_25,0,0,2
9,377,74630,197,361,3,5,3,3,0.52393617,Q50_75,0,0,3
9,377,123394,327,115,3,6,3,3,0.86968085,Q75_100,0,2,3
9,377,83790,222,96,3,5,3,2,0.59042553,Q50_75,0,0,2
9,377,129796,344,108,3,6,3,3,0.91489362,Q75_100,0,0,3
9,377,128446,340,266,3,6,3,3,0.90425532,Q75_100,0,1,3
9,377,134414,356,202,3,6,3,3,0.94680851,Q75_100,0,1,3
9,377,108612,288,36,3,6,3,2,0.76595745,Q75_100,0,0,2
9,377,105279,279,96,3,6,3,2,0.74202128,Q50_75,0,0,2
9,377,112396,298,50,3,6,3,2,0.79255319,Q75_100,0,1,2
9,377,82666,219,103,3,5,3,3,0.58244681,Q50_75,0,1,3
9,377,13717,36,145,3,5,2,3,0.09574468,Q0_25,0,0,3
9,377,42378,112,154,3,5,3,3,0.29787234,Q25_50,0,1,3
9,377,2770,7,131,3,4,1,3,0.01861702,Q0_25,0,1,3
9,377,16792,44,204,3,5,2,3,0.11702128,Q0_25,0,1,3
9,377,89527,237,178,3,5,3,3,0.63031915,Q50_75,0,1,3
9,377,53807,142,273,3,5,3,3,0.37765957,Q25_50,0,1,3
9,377,129469,343,158,3,6,3,3,0.91223404,Q75_100,0,0,3
9,377,20837,55,102,3,5,2,3,0.1462766,Q0_25,0,0,3
9,377,45092,119,229,3,5,3,3,0.31648936,Q25_50,0,2,3
9,377,38866,103,35,3,5,3,2,0.27393617,Q25_50,0,0,2
9,377,105806,280,246,3,6,3,3,0.74468085,Q50_75,0,1,3
9,377,102047,270,257,3,6,3,3,0.71808511,Q50_75,0,1,3
9,377,90445,239,342,3,5,3,3,0.6356383,Q50_75,0,0,3
9,377,54224,143,313,3,5,3,3,0.38031915,Q25_50,0,0,3
9,377,92019,244,31,3,5,3,2,0.64893617,Q50_75,0,1,2
9,377,6087,16,55,3,4,2,2,0.04255319,Q0_25,0,0,2
9,377,139113,369,0,3,6,3,1,0.98138298,Q75_100,0,0,1
9,377,23892,63,141,3,5,2,3,0.16755319,Q0_25,0,1,3
9,377,14847,39,144,3,5,2,3,0.1037234,Q0_25,0,0,3
9,377,35567,94,129,3,5,2,3,0.25,Q25_50,0,2,3
9,377,24116,63,365,3,5,2,3,0.16755319,Q0_25,0,0,3
9,377,6271,16,239,3,4,2,3,0.04255319,Q0_25,0,0,3
9,377,104083,276,31,3,6,3,2,0.73404255,Q50_75,0,0,2
9,377,123943,328,287,3,6,3,3,0.87234043,Q75_100,0,1,3
9,377,38431,101,354,3,5,3,3,0.26861702,Q25_50,0,0,3
9,377,119789,317,280,3,6,3,3,0.84308511,Q75_100,0,1,3
9,377,54313,144,25,3,5,3,2,0.38297872,Q25_50,0,0,2
9,377,109614,290,284,3,6,3,3,0.7712766,Q75_100,0,1,3
9,377,80193,212,269,3,5,3,3,0.56382979,Q50_75,0,1,3
9,377,141608,375,233,3,6,3,3,0.99734043,Q75_100,0,1,3
9,377,45815,121,198,3,5,3,3,0.32180851,Q25_50,0,1,3
9,377,24867,65,362,3,5,2,3,0.17287234,Q0_25,0,0,3
9,377,133790,354,332,3,6,3,3,0.94148936,Q75_100,0,0,3
9,377,93603,248,107,3,5,3,3,0.65957447,Q50_75,0,1,3
9,377,98711,261,314,3,5,3,3,0.69414894,Q50_75,0,0,3
9,377,35484,94,46,3,5,2,2,0.25,Q25_50,0,0,2
9,377,7429,19,266,3,4,2,3,0.05053191,Q0_25,0,1,3
9,377,70859,187,360,3,5,3,3,0.49734043,Q25_50,0,1,3
9,377,101332,268,296,3,6,3,3,0.71276596,Q50_75,0,1,3
9,377,95736,253,355,3,5,3,3,0.67287234,Q50_75,0,0,3
9,377,10614,28,58,3,5,2,2,0.07446809,Q0_25,0,0,2
9,377,1736,4,228,3,4,1,3,0.0106383,Q0_25,0,1,3
9,377,101423,269,10,3,6,3,2,0.71542553,Q50_75,0,0,2
9,377,92878,246,136,3,5,3,3,0.65425532,Q50_75,0,0,3
9,377,30486,80,326,3,5,2,3,0.21276596,Q0_25,0,0,3
9,377,8122,21,205,3,4,2,3,0.05585106,Q0_25,0,1,3
9,377,86106,228,150,3,5,3,3,0.60638298,Q50_75,0,1,3
9,377,46412,123,41,3,5,3,2,0.32712766,Q25_50,0,0,2
9,377,42947,113,346,3,5,3,3,0.30053191,Q25_50,0,1,3
9,377,125027,331,240,3,6,3,3,0.88031915,Q75_100,0,1,3
9,377,89078,236,106,3,5,3,3,0.62765957,Q50_75,0,0,3
9,377,66694,176,342,3,5,3,3,0.46808511,Q25_50,0,0,3
9,377,128412,340,232,3,6,3,3,0.90425532,Q75_100,0,1,3
9,377,34497,91,190,3,5,2,3,0.24202128,Q0_25,0,1,3
9,377,67699,179,216,3,5,3,3,0.47606383,Q25_50,0,1,3
9,377,83204,220,264,3,5,3,3,0.58510638,Q50_75,0,2,3
9,377,92556,245,191,3,5,3,3,0.65159574,Q50_75,0,1,3
9,377,135173,358,207,3,6,3,3,0.95212766,Q75_100,0,1,3
9,377,5518,14,240,3,4,2,3,0.03723404,Q0_25,0,1,3
9,377,63873,169,160,3,5,3,3,0.44946809,Q25_50,0,1,3
9,377,28059,74,161,3,5,2,3,0.19680851,Q0_25,0,2,3
9,377,84215,223,144,3,5,3,3,0.59308511,Q50_75,0,1,3
9,377,102845,272,301,3,6,3,3,0.72340426,Q50_75,0,1,3
9,377,106118,281,181,3,6,3,3,0.74734043,Q50_75,0,0,3
9,377,66198,175,223,3,5,3,3,0.46542553,Q25_50,0,0,3
9,377,17998,47,279,3,5,2,3,0.125,Q0_25,0,1,3
9,377,104346,276,294,3,6,3,3,0.73404255,Q50_75,0,1,3
9,377,67088,177,359,3,5,3,3,0.47074468,Q25_50,0,0,3
9,377,49045,130,35,3,5,3,2,0.34574468,Q25_50,0,0,2
9,377,132966,352,262,3,6,3,3,0.93617021,Q75_100,0,1,3
9,377,116350,308,234,3,6,3,3,0.81914894,Q75_100,0,1,3
9,377,132115,350,165,3,6,3,3,0.93085106,Q75_100,0,0,3
9,377,8357,22,63,3,4,2,2,0.05851064,Q0_25,0,1,2
9,377,3973,10,203,3,4,2,3,0.02659574,Q0_25,0,0,3
9,377,97486,258,220,3,5,3,3,0.68617021,Q50_75,0,2,3
9,377,120471,319,208,3,6,3,3,0.84840426,Q75_100,0,1,3
9,377,88726,235,131,3,5,3,3,0.625,Q50_75,0,2,3
9,377,68793,182,179,3,5,3,3,0.48404255,Q25_50,0,2,3
9,377,132074,350,124,3,6,3,3,0.93085106,Q75_100,0,1,3
9,377,54510,144,222,3,5,3,3,0.38297872,Q25_50,0,1,3
9,377,33492,88,316,3,5,2,3,0.23404255,Q0_25,0,0,3
9,377,100354,266,72,3,6,3,2,0.70744681,Q50_75,0,0,2
9,377,123479,327,200,3,6,3,3,0.86968085,Q75_100,0,1,3
9,377,43354,114,376,3,5,3,3,0.30319149,Q25_50,0,0,3
9,377,56443,149,270,3,5,3,3,0.3962766,Q25_50,0,1,3
9,377,130210,345,145,3,6,3,3,0.91755319,Q75_100,0,0,3
9,377,29211,77,182,3,5,2,3,0.20478723,Q0_25,0,1,3
9,377,11271,29,338,3,5,2,3,0.07712766,Q0_25,0,0,3
9,377,7506,19,343,3,4,2,3,0.05053191,Q0_25,0,2,3
9,377,93457,247,338,3,5,3,3,0.65691489,Q50_75,0,0,3
9,377,135432,359,89,3,6,3,2,0.95478723,Q75_100,0,0,2
9,377,39975,106,13,3,5,3,2,0.28191489,Q25_50,0,0,2
9,377,97016,257,127,3,5,3,3,0.68351064,Q50_75,0,0,3
9,377,35130,93,69,3,5,2,2,0.24734043,Q0_25,0,1,2
9,377,72087,191,80,3,5,3,2,0.50797872,Q50_75,0,0,2
9,377,42838,113,237,3,5,3,3,0.30053191,Q25_50,0,2,3
9,377,137184,363,333,3,6,3,3,0.96542553,Q75_100,0,0,3
9,377,114030,302,176,3,6,3,3,0.80319149,Q75_100,0,0,3
9,377,55336,146,294,3,5,3,3,0.38829787,Q25_50,0,1,3
9,377,106925,283,234,3,6,3,3,0.75265957,Q75_100,0,1,3
